vdc,ward,parcel_id,Landuse,Area
तेतरिया ,5,179, कृषि क्षेत्र,0-10-5
तेतरिया ,5,185, कृषि क्षेत्र,0-6-2
तेतरिया ,5,186, कृषि क्षेत्र,0-5-0
तेतरिया ,5,188,आवासीय क्षेत्र,0-1-5
तेतरिया ,5,189,आवासीय क्षेत्र,0-1-5
तेतरिया ,5,190,आवासीय क्षेत्र,0-1-7
तेतरिया ,5,191,आवासीय क्षेत्र,0-2-9
तेतरिया ,5,192,आवासीय क्षेत्र,0-1-4
तेतरिया ,5,193,आवासीय क्षेत्र,0-1-4
तेतरिया ,5,194,आवासीय क्षेत्र,0-1-4
तेतरिया ,5,195, कृषि क्षेत्र,0-1-5
तेतरिया ,5,195,आवासीय क्षेत्र,0-1-3
तेतरिया ,5,197, कृषि क्षेत्र,0-4-15
तेतरिया ,5,203, कृषि क्षेत्र,0-13-8
तेतरिया ,5,203,आवासीय क्षेत्र,0-1-18
तेतरिया ,5,204,आवासीय क्षेत्र,0-2-5
तेतरिया ,5,205,आवासीय क्षेत्र,0-0-1
तेतरिया ,5,206, कृषि क्षेत्र,0-9-7
तेतरिया ,5,207, कृषि क्षेत्र,0-5-8
तेतरिया ,5,208, कृषि क्षेत्र,0-4-18
तेतरिया ,5,210, कृषि क्षेत्र,0-4-8
तेतरिया ,5,211, कृषि क्षेत्र,0-5-4
तेतरिया ,5,212,आवासीय क्षेत्र,0-1-1
तेतरिया ,5,215, कृषि क्षेत्र,0-15-14
तेतरिया ,5,216, कृषि क्षेत्र,0-9-0
तेतरिया ,5,217, कृषि क्षेत्र,0-15-4
तेतरिया ,5,224, कृषि क्षेत्र,0-3-10
तेतरिया ,5,225, कृषि क्षेत्र,0-3-14
तेतरिया ,5,226, कृषि क्षेत्र,0-13-2
तेतरिया ,5,228,आवासीय क्षेत्र,0-8-15
तेतरिया ,5,229,आवासीय क्षेत्र,0-8-6
तेतरिया ,5,230,आवासीय क्षेत्र,1-3-8
तेतरिया ,5,232, कृषि क्षेत्र,0-11-14
तेतरिया ,5,233, कृषि क्षेत्र,0-10-20
तेतरिया ,5,234, कृषि क्षेत्र,0-10-17
तेतरिया ,5,235, कृषि क्षेत्र,0-19-5
तेतरिया ,5,236, कृषि क्षेत्र,0-13-3
तेतरिया ,5,242, कृषि क्षेत्र,0-10-6
तेतरिया ,5,243, कृषि क्षेत्र,1-2-11
तेतरिया ,5,244, कृषि क्षेत्र,0-2-2
तेतरिया ,5,245, कृषि क्षेत्र,0-15-12
तेतरिया ,5,248, कृषि क्षेत्र,0-5-16
तेतरिया ,5,249, कृषि क्षेत्र,0-6-1
तेतरिया ,5,252, कृषि क्षेत्र,0-4-18
तेतरिया ,5,253, कृषि क्षेत्र,0-9-3
तेतरिया ,5,256, कृषि क्षेत्र,0-1-13
तेतरिया ,5,258,आवासीय क्षेत्र,0-4-5
तेतरिया ,5,259,आवासीय क्षेत्र,0-4-10
तेतरिया ,5,260,आवासीय क्षेत्र,0-4-14
तेतरिया ,5,261, कृषि क्षेत्र,0-10-13
तेतरिया ,5,262, कृषि क्षेत्र,0-10-4
तेतरिया ,5,263, कृषि क्षेत्र,0-8-12
तेतरिया ,5,264, कृषि क्षेत्र,0-5-7
तेतरिया ,5,269, कृषि क्षेत्र,0-5-5
तेतरिया ,5,271, कृषि क्षेत्र,0-3-1
तेतरिया ,5,272, कृषि क्षेत्र,0-2-18
तेतरिया ,5,275, कृषि क्षेत्र,0-2-2
तेतरिया ,5,276, कृषि क्षेत्र,0-6-9
तेतरिया ,5,279, कृषि क्षेत्र,0-6-15
तेतरिया ,5,279,आवासीय क्षेत्र,0-6-7
तेतरिया ,5,280, कृषि क्षेत्र,0-0-13
तेतरिया ,5,280,आवासीय क्षेत्र,0-9-2
तेतरिया ,5,281, कृषि क्षेत्र,0-10-11
तेतरिया ,5,282, कृषि क्षेत्र,0-16-3
तेतरिया ,5,283, कृषि क्षेत्र,0-3-15
तेतरिया ,5,284, कृषि क्षेत्र,0-4-14
तेतरिया ,5,291, कृषि क्षेत्र,0-7-6
तेतरिया ,5,292, कृषि क्षेत्र,0-2-8
तेतरिया ,5,295, कृषि क्षेत्र,0-4-12
तेतरिया ,5,296, कृषि क्षेत्र,0-4-7
तेतरिया ,5,297,आवासीय क्षेत्र,0-2-16
तेतरिया ,5,298,आवासीय क्षेत्र,0-2-13
तेतरिया ,5,299,आवासीय क्षेत्र,0-2-8
तेतरिया ,5,300, कृषि क्षेत्र,0-3-12
तेतरिया ,5,301, कृषि क्षेत्र,0-3-17
तेतरिया ,5,310, कृषि क्षेत्र,0-0-3
तेतरिया ,5,310,आवासीय क्षेत्र,0-5-3
तेतरिया ,5,314, कृषि क्षेत्र,0-1-3
तेतरिया ,5,315, कृषि क्षेत्र,0-1-1
तेतरिया ,5,316, कृषि क्षेत्र,0-1-2
तेतरिया ,5,317, कृषि क्षेत्र,0-1-0
तेतरिया ,5,318, कृषि क्षेत्र,0-1-2
तेतरिया ,5,319, कृषि क्षेत्र,0-1-3
तेतरिया ,5,320, कृषि क्षेत्र,0-1-3
तेतरिया ,5,321, कृषि क्षेत्र,0-1-1
तेतरिया ,5,322, कृषि क्षेत्र,0-1-4
तेतरिया ,5,323, कृषि क्षेत्र,0-0-19
तेतरिया ,5,324, कृषि क्षेत्र,0-1-11
तेतरिया ,5,325, कृषि क्षेत्र,0-1-1
तेतरिया ,5,326, कृषि क्षेत्र,0-1-2
तेतरिया ,5,327, कृषि क्षेत्र,0-1-0
तेतरिया ,5,328, कृषि क्षेत्र,0-1-1
तेतरिया ,5,329, कृषि क्षेत्र,0-1-2
तेतरिया ,5,330, कृषि क्षेत्र,0-1-4
तेतरिया ,5,331, कृषि क्षेत्र,0-1-5
तेतरिया ,5,332, कृषि क्षेत्र,0-1-2
तेतरिया ,5,333, कृषि क्षेत्र,0-1-3
तेतरिया ,5,334, कृषि क्षेत्र,0-1-2
तेतरिया ,5,335, कृषि क्षेत्र,0-1-3
तेतरिया ,5,336, कृषि क्षेत्र,0-1-9
तेतरिया ,5,337, कृषि क्षेत्र,0-1-3
तेतरिया ,5,338, कृषि क्षेत्र,0-1-1
तेतरिया ,5,339, कृषि क्षेत्र,0-3-14
तेतरिया ,5,340, कृषि क्षेत्र,0-2-1
तेतरिया ,5,341, कृषि क्षेत्र,0-1-1
तेतरिया ,5,342, कृषि क्षेत्र,0-1-2
तेतरिया ,5,343, कृषि क्षेत्र,0-0-18
तेतरिया ,5,344, कृषि क्षेत्र,0-1-1
तेतरिया ,5,345, कृषि क्षेत्र,0-1-3
तेतरिया ,5,346, कृषि क्षेत्र,0-1-3
तेतरिया ,5,347, कृषि क्षेत्र,0-1-3
तेतरिया ,5,348, कृषि क्षेत्र,0-1-9
तेतरिया ,5,349, कृषि क्षेत्र,0-1-18
तेतरिया ,5,350, कृषि क्षेत्र,0-0-19
तेतरिया ,5,351, कृषि क्षेत्र,0-1-1
तेतरिया ,5,352, कृषि क्षेत्र,0-2-1
तेतरिया ,5,353, कृषि क्षेत्र,0-1-1
तेतरिया ,5,354, कृषि क्षेत्र,0-1-5
तेतरिया ,5,355, कृषि क्षेत्र,0-1-7
तेतरिया ,5,357, कृषि क्षेत्र,0-1-0
तेतरिया ,5,358, कृषि क्षेत्र,0-1-3
तेतरिया ,5,359, कृषि क्षेत्र,0-1-0
तेतरिया ,5,360, कृषि क्षेत्र,0-1-4
तेतरिया ,5,362, कृषि क्षेत्र,0-0-19
तेतरिया ,5,363, कृषि क्षेत्र,0-1-4
तेतरिया ,5,364, कृषि क्षेत्र,0-4-0
तेतरिया ,5,405, कृषि क्षेत्र,0-2-6
तेतरिया ,5,405,आवासीय क्षेत्र,0-7-20
तेतरिया ,5,406, कृषि क्षेत्र,0-8-4
तेतरिया ,5,406,आवासीय क्षेत्र,0-3-4
तेतरिया ,7,1, कृषि क्षेत्र,0-7-9
तेतरिया ,7,3, कृषि क्षेत्र,0-4-8
तेतरिया ,7,135, कृषि क्षेत्र,0-17-11
तेतरिया ,7,136, कृषि क्षेत्र,0-12-7
तेतरिया ,7,137, कृषि क्षेत्र,0-11-10
तेतरिया ,7,138, कृषि क्षेत्र,0-11-14
तेतरिया ,7,153, कृषि क्षेत्र,0-13-3
तेतरिया ,7,155, कृषि क्षेत्र,0-14-11
तेतरिया ,7,157, कृषि क्षेत्र,0-8-7
तेतरिया ,7,158, कृषि क्षेत्र,0-4-12
तेतरिया ,7,159, कृषि क्षेत्र,0-10-1
तेतरिया ,7,176, कृषि क्षेत्र,0-1-2
तेतरिया ,7,186, कृषि क्षेत्र,1-6-18
तेतरिया ,7,188, कृषि क्षेत्र,1-3-10
तेतरिया ,7,188,आवासीय क्षेत्र,0-0-1
तेतरिया ,7,191, कृषि क्षेत्र,0-3-14
तेतरिया ,7,191,आवासीय क्षेत्र,0-4-13
तेतरिया ,7,290, कृषि क्षेत्र,0-6-7
तेतरिया ,7,292, कृषि क्षेत्र,0-3-2
तेतरिया ,7,307, कृषि क्षेत्र,0-3-20
तेतरिया ,7,307,आवासीय क्षेत्र,0-2-3
तेतरिया ,7,308, कृषि क्षेत्र,0-3-12
तेतरिया ,7,308,आवासीय क्षेत्र,0-2-5
तेतरिया ,7,309, कृषि क्षेत्र,0-4-8
तेतरिया ,7,309,आवासीय क्षेत्र,0-2-3
तेतरिया ,7,351, कृषि क्षेत्र,0-0-1
तेतरिया ,7,353, कृषि क्षेत्र,0-3-13
तेतरिया ,7,354, कृषि क्षेत्र,0-9-2
तेतरिया ,7,355, कृषि क्षेत्र,0-0-8
तेतरिया ,7,356, कृषि क्षेत्र,0-5-5
तेतरिया ,7,359, कृषि क्षेत्र,0-3-19
तेतरिया ,7,359,आवासीय क्षेत्र,0-1-16
तेतरिया ,7,360, कृषि क्षेत्र,0-19-12
तेतरिया ,7,360,आवासीय क्षेत्र,0-0-19
तेतरिया ,7,361, कृषि क्षेत्र,0-8-19
तेतरिया ,7,362, कृषि क्षेत्र,0-8-19
तेतरिया ,7,363, कृषि क्षेत्र,0-8-19
तेतरिया ,,1, कृषि क्षेत्र,0-5-0
तेतरिया ,,1,आवासीय क्षेत्र,0-4-3
तेतरिया ,,3, कृषि क्षेत्र,0-4-19
तेतरिया ,,5, कृषि क्षेत्र,1-15-5
तेतरिया ,,5,आवासीय क्षेत्र,0-9-6
तेतरिया ,,8,आवासीय क्षेत्र,0-0-19
तेतरिया ,,29, कृषि क्षेत्र,0-5-15
तेतरिया ,,38, कृषि क्षेत्र,0-4-14
तेतरिया ,,39, कृषि क्षेत्र,0-2-14
तेतरिया ,,45, कृषि क्षेत्र,1-1-10
तेतरिया ,,48, कृषि क्षेत्र,0-11-16
तेतरिया ,,51, कृषि क्षेत्र,0-2-8
तेतरिया ,,52, कृषि क्षेत्र,0-2-15
तेतरिया ,,53, कृषि क्षेत्र,0-3-12
तेतरिया ,,54, कृषि क्षेत्र,0-3-11
तेतरिया ,,56, कृषि क्षेत्र,2-7-5
तेतरिया ,,57, कृषि क्षेत्र,0-8-1
तेतरिया ,,58, कृषि क्षेत्र,0-4-19
तेतरिया ,,59, कृषि क्षेत्र,0-3-3
तेतरिया ,,62, कृषि क्षेत्र,1-3-20
तेतरिया ,,63, कृषि क्षेत्र,0-12-16
तेतरिया ,,64, कृषि क्षेत्र,2-10-11
तेतरिया ,,67, कृषि क्षेत्र,0-11-3
तेतरिया ,,71, कृषि क्षेत्र,0-5-3
तेतरिया ,,73, कृषि क्षेत्र,0-16-6
तेतरिया ,,73,आवासीय क्षेत्र,0-12-2
तेतरिया ,,76, कृषि क्षेत्र,0-9-19
तेतरिया ,,77, कृषि क्षेत्र,0-6-4
तेतरिया ,,78, कृषि क्षेत्र,0-7-8
तेतरिया ,,79, कृषि क्षेत्र,0-6-12
तेतरिया ,,80, कृषि क्षेत्र,0-8-8
तेतरिया ,,82, कृषि क्षेत्र,0-15-6
तेतरिया ,,83, कृषि क्षेत्र,0-4-3
तेतरिया ,,90, कृषि क्षेत्र,0-4-9
तेतरिया ,,95, कृषि क्षेत्र,0-7-20
तेतरिया ,,96, कृषि क्षेत्र,0-0-19
तेतरिया ,,99, कृषि क्षेत्र,0-13-4
तेतरिया ,,101, कृषि क्षेत्र,0-7-9
तेतरिया ,,102, कृषि क्षेत्र,0-5-19
तेतरिया ,,103, कृषि क्षेत्र,0-7-1
तेतरिया ,,105, कृषि क्षेत्र,0-6-12
तेतरिया ,,107, कृषि क्षेत्र,0-9-10
तेतरिया ,,109, कृषि क्षेत्र,0-2-6
तेतरिया ,,110, कृषि क्षेत्र,0-0-9
तेतरिया ,,111, कृषि क्षेत्र,0-9-15
तेतरिया ,,113, कृषि क्षेत्र,0-2-0
तेतरिया ,,121, कृषि क्षेत्र,0-6-8
तेतरिया ,,122, कृषि क्षेत्र,0-11-13
तेतरिया ,,127, कृषि क्षेत्र,0-3-9
तेतरिया ,,127,आवासीय क्षेत्र,0-12-13
तेतरिया ,,129, कृषि क्षेत्र,0-2-1
तेतरिया ,,130, कृषि क्षेत्र,0-10-1
तेतरिया ,,135, कृषि क्षेत्र,0-8-17
तेतरिया ,,136, कृषि क्षेत्र,0-4-5
तेतरिया ,,138, कृषि क्षेत्र,0-18-3
तेतरिया ,,145, कृषि क्षेत्र,0-4-10
तेतरिया ,,146, कृषि क्षेत्र,0-10-9
तेतरिया ,,147, कृषि क्षेत्र,0-4-16
तेतरिया ,,148, कृषि क्षेत्र,0-12-1
तेतरिया ,,149, कृषि क्षेत्र,0-7-10
तेतरिया ,,150, कृषि क्षेत्र,0-19-19
तेतरिया ,,160, कृषि क्षेत्र,0-14-8
तेतरिया ,,161, कृषि क्षेत्र,0-10-1
तेतरिया ,,162, कृषि क्षेत्र,0-11-14
तेतरिया ,,163, कृषि क्षेत्र,1-10-6
तेतरिया ,,168,आवासीय क्षेत्र,0-7-13
तेतरिया ,,175, कृषि क्षेत्र,0-10-7
तेतरिया ,,176, कृषि क्षेत्र,0-15-0
तेतरिया ,,178, कृषि क्षेत्र,0-11-18
तेतरिया ,,179, कृषि क्षेत्र,0-14-5
तेतरिया ,,180, कृषि क्षेत्र,1-3-2
तेतरिया ,,181, कृषि क्षेत्र,0-5-12
तेतरिया ,,212, कृषि क्षेत्र,0-8-12
तेतरिया ,,213, कृषि क्षेत्र,0-11-2
तेतरिया ,,214, कृषि क्षेत्र,0-14-3
तेतरिया ,,215, कृषि क्षेत्र,0-2-16
तेतरिया ,,216, कृषि क्षेत्र,0-9-11
तेतरिया ,,217, कृषि क्षेत्र,0-9-6
तेतरिया ,,220, कृषि क्षेत्र,0-3-8
तेतरिया ,,223, कृषि क्षेत्र,0-16-10
तेतरिया ,,224, कृषि क्षेत्र,0-2-13
तेतरिया ,,226, कृषि क्षेत्र,0-4-7
तेतरिया ,,227, कृषि क्षेत्र,0-4-19
तेतरिया ,,242, कृषि क्षेत्र,0-1-14
तेतरिया ,,244, कृषि क्षेत्र,0-7-15
तेतरिया ,,245, कृषि क्षेत्र,0-7-15
तेतरिया ,,248, कृषि क्षेत्र,0-17-17
तेतरिया ,,248,आवासीय क्षेत्र,0-7-8
तेतरिया ,,249, कृषि क्षेत्र,0-9-3
तेतरिया ,,249,आवासीय क्षेत्र,0-2-11
तेतरिया ,,250, कृषि क्षेत्र,0-10-4
तेतरिया ,,250,आवासीय क्षेत्र,0-2-3
तेतरिया ,,251, कृषि क्षेत्र,0-5-7
तेतरिया ,,252, कृषि क्षेत्र,0-4-16
तेतरिया ,,253, कृषि क्षेत्र,0-7-9
तेतरिया ,,254, कृषि क्षेत्र,0-6-9
तेतरिया ,,255, कृषि क्षेत्र,0-1-16
तेतरिया ,,258, कृषि क्षेत्र,0-18-10
तेतरिया ,,259, कृषि क्षेत्र,0-9-19
तेतरिया ,,260, कृषि क्षेत्र,0-6-5
तेतरिया ,,268, कृषि क्षेत्र,0-6-9
तेतरिया ,,269, कृषि क्षेत्र,0-3-12
तेतरिया ,,270, कृषि क्षेत्र,0-12-16
तेतरिया ,,271, कृषि क्षेत्र,0-12-2
तेतरिया ,,274, कृषि क्षेत्र,0-9-13
तेतरिया ,,275, कृषि क्षेत्र,0-10-15
तेतरिया ,,276, कृषि क्षेत्र,0-5-12
तेतरिया ,,277, कृषि क्षेत्र,0-9-1
तेतरिया ,,278, कृषि क्षेत्र,0-9-7
तेतरिया ,,279, कृषि क्षेत्र,0-9-17
तेतरिया ,,283, कृषि क्षेत्र,0-6-15
तेतरिया ,,284, कृषि क्षेत्र,0-6-18
तेतरिया ,,295, कृषि क्षेत्र,0-5-9
तेतरिया ,,296, कृषि क्षेत्र,0-4-10
तेतरिया ,,301, कृषि क्षेत्र,0-4-5
तेतरिया ,,302, कृषि क्षेत्र,0-3-16
तेतरिया ,,303, कृषि क्षेत्र,0-15-15
तेतरिया ,,304, कृषि क्षेत्र,0-9-8
तेतरिया ,,344, कृषि क्षेत्र,0-5-5
तेतरिया ,,345, कृषि क्षेत्र,0-2-8
तेतरिया ,,348, कृषि क्षेत्र,0-5-0
तेतरिया ,,355, कृषि क्षेत्र,0-2-19
तेतरिया ,,356, कृषि क्षेत्र,0-0-9
तेतरिया ,,357, कृषि क्षेत्र,0-0-12
तेतरिया ,,358, कृषि क्षेत्र,0-1-0
तेतरिया ,,359, कृषि क्षेत्र,0-1-0
तेतरिया ,,360, कृषि क्षेत्र,0-2-7
प्रसौना,1,46,सार्वजनिक उपयोगको क्षेत्र,0-5-0
प्रसौना,2,86,सार्वजनिक उपयोगको क्षेत्र,0-6-0
प्रसौना,4,45,सार्वजनिक उपयोगको क्षेत्र,0-8-0
प्रसौना,4,51,सार्वजनिक उपयोगको क्षेत्र,4-16-10
प्रसौना,4,59,सार्वजनिक उपयोगको क्षेत्र,0-9-0
प्रसौना,4,83,सार्वजनिक उपयोगको क्षेत्र,0-7-0
प्रसौना,5,37,सार्वजनिक उपयोगको क्षेत्र,0-4-10
प्रसौना,5,42,सार्वजनिक उपयोगको क्षेत्र,0-10-0
प्रसौना,6,40,सार्वजनिक उपयोगको क्षेत्र,1-19-0
प्रसौना,6,76,सार्वजनिक उपयोगको क्षेत्र,0-7-0
प्रसौना,6,106,सार्वजनिक उपयोगको क्षेत्र,0-5-10
प्रसौना,6,107,सार्वजनिक उपयोगको क्षेत्र,0-10-19
प्रसौना,7,145,सार्वजनिक उपयोगको क्षेत्र,0-0-18
प्रसौना,7,173,सार्वजनिक उपयोगको क्षेत्र,0-6-0
प्रसौना,7,179,सार्वजनिक उपयोगको क्षेत्र,0-0-18
प्रसौना,7,189,सार्वजनिक उपयोगको क्षेत्र,0-1-2
प्रसौना,8,8,सार्वजनिक उपयोगको क्षेत्र,3-5-0
प्रसौना,8,27,सार्वजनिक उपयोगको क्षेत्र,0-1-2
प्रसौना,8,101,सार्वजनिक उपयोगको क्षेत्र,1-1-10
प्रसौना,8,108,सार्वजनिक उपयोगको क्षेत्र,0-10-19
प्रसौना,8,130,सार्वजनिक उपयोगको क्षेत्र,0-2-0
प्रसौना,8,150,सार्वजनिक उपयोगको क्षेत्र,1-18-0
प्रसौना,8,156,सार्वजनिक उपयोगको क्षेत्र,0-3-0
प्रसौना,9,40,सार्वजनिक उपयोगको क्षेत्र,0-7-0
प्रसौना,9,41,सार्वजनिक उपयोगको क्षेत्र,0-9-0
प्रसौना,9,103,सार्वजनिक उपयोगको क्षेत्र,0-2-0
प्रसौना,,19,सार्वजनिक उपयोगको क्षेत्र,0-0-3
प्रसौना ,1,1, कृषि क्षेत्र,0-16-4
प्रसौना ,1,1,आवासीय क्षेत्र,0-0-13
प्रसौना ,1,3, कृषि क्षेत्र,0-0-11
प्रसौना ,1,3,आवासीय क्षेत्र,0-0-16
प्रसौना ,1,4,आवासीय क्षेत्र,0-0-14
प्रसौना ,1,5,आवासीय क्षेत्र,0-0-13
प्रसौना ,1,8, कृषि क्षेत्र,0-0-4
प्रसौना ,1,8,आवासीय क्षेत्र,0-0-5
प्रसौना ,1,9, कृषि क्षेत्र,0-0-17
प्रसौना ,1,10, कृषि क्षेत्र,0-0-18
प्रसौना ,1,11, कृषि क्षेत्र,0-0-4
प्रसौना ,1,12, कृषि क्षेत्र,0-8-17
प्रसौना ,1,13, कृषि क्षेत्र,1-2-1
प्रसौना ,1,14, कृषि क्षेत्र,0-10-4
प्रसौना ,1,15, कृषि क्षेत्र,3-4-1
प्रसौना ,1,15,आवासीय क्षेत्र,0-2-18
प्रसौना ,1,17, कृषि क्षेत्र,0-9-20
प्रसौना ,1,18, कृषि क्षेत्र,0-4-3
प्रसौना ,1,19, कृषि क्षेत्र,1-0-13
प्रसौना ,1,20, कृषि क्षेत्र,0-1-18
प्रसौना ,1,21, कृषि क्षेत्र,1-12-6
प्रसौना ,1,22, कृषि क्षेत्र,2-2-8
प्रसौना ,1,22,आवासीय क्षेत्र,0-0-6
प्रसौना ,1,26, कृषि क्षेत्र,1-7-8
प्रसौना ,1,28, कृषि क्षेत्र,1-3-4
प्रसौना ,1,32, कृषि क्षेत्र,3-0-2
प्रसौना ,1,32,आवासीय क्षेत्र,0-7-15
प्रसौना ,1,33, कृषि क्षेत्र,0-8-9
प्रसौना ,1,34, कृषि क्षेत्र,1-1-8
प्रसौना ,1,35, कृषि क्षेत्र,0-10-6
प्रसौना ,1,35,आवासीय क्षेत्र,0-0-2
प्रसौना ,1,36, कृषि क्षेत्र,0-9-0
प्रसौना ,1,38, कृषि क्षेत्र,0-4-6
प्रसौना ,1,39, कृषि क्षेत्र,0-5-2
प्रसौना ,1,40, कृषि क्षेत्र,0-3-0
प्रसौना ,1,40,आवासीय क्षेत्र,0-2-2
प्रसौना ,1,41, कृषि क्षेत्र,0-1-15
प्रसौना ,1,41,आवासीय क्षेत्र,0-6-12
प्रसौना ,1,44,आवासीय क्षेत्र,0-2-9
प्रसौना ,1,45, कृषि क्षेत्र,0-5-8
प्रसौना ,1,45,आवासीय क्षेत्र,0-0-6
प्रसौना ,1,46, कृषि क्षेत्र,0-1-7
प्रसौना ,1,46,आवासीय क्षेत्र,0-3-7
प्रसौना ,1,48, कृषि क्षेत्र,0-2-10
प्रसौना ,1,48,आवासीय क्षेत्र,0-5-12
प्रसौना ,1,51, कृषि क्षेत्र,0-6-11
प्रसौना ,1,51,आवासीय क्षेत्र,0-8-3
प्रसौना ,1,52, कृषि क्षेत्र,0-4-5
प्रसौना ,1,52,आवासीय क्षेत्र,0-3-17
प्रसौना ,1,58, कृषि क्षेत्र,0-1-11
प्रसौना ,1,58,आवासीय क्षेत्र,0-13-5
प्रसौना ,1,59, कृषि क्षेत्र,0-0-2
प्रसौना ,1,59,आवासीय क्षेत्र,0-7-10
प्रसौना ,1,64, कृषि क्षेत्र,0-3-19
प्रसौना ,1,64,आवासीय क्षेत्र,0-12-3
प्रसौना ,1,65, कृषि क्षेत्र,0-4-8
प्रसौना ,1,65,आवासीय क्षेत्र,0-3-12
प्रसौना ,1,67,आवासीय क्षेत्र,0-5-2
प्रसौना ,1,68,आवासीय क्षेत्र,0-0-19
प्रसौना ,1,69,आवासीय क्षेत्र,0-0-11
प्रसौना ,1,70, कृषि क्षेत्र,0-4-0
प्रसौना ,1,70,आवासीय क्षेत्र,0-3-13
प्रसौना ,1,71,आवासीय क्षेत्र,0-0-9
प्रसौना ,1,72, कृषि क्षेत्र,0-6-6
प्रसौना ,1,72,आवासीय क्षेत्र,0-1-20
प्रसौना ,1,73, कृषि क्षेत्र,0-9-7
प्रसौना ,1,74, कृषि क्षेत्र,0-8-20
प्रसौना ,1,74,आवासीय क्षेत्र,0-1-5
प्रसौना ,1,75, कृषि क्षेत्र,0-7-14
प्रसौना ,1,75,आवासीय क्षेत्र,0-1-8
प्रसौना ,1,76, कृषि क्षेत्र,0-5-10
प्रसौना ,1,77, कृषि क्षेत्र,0-3-4
प्रसौना ,1,77,आवासीय क्षेत्र,0-0-11
प्रसौना ,1,78, कृषि क्षेत्र,1-4-20
प्रसौना ,1,78,आवासीय क्षेत्र,0-2-11
प्रसौना ,1,79, कृषि क्षेत्र,0-5-7
प्रसौना ,1,83, कृषि क्षेत्र,0-13-19
प्रसौना ,1,85, कृषि क्षेत्र,0-14-10
प्रसौना ,1,90, कृषि क्षेत्र,0-2-9
प्रसौना ,1,90,आवासीय क्षेत्र,0-3-18
प्रसौना ,1,93, कृषि क्षेत्र,0-12-1
प्रसौना ,1,96, कृषि क्षेत्र,0-8-19
प्रसौना ,1,97, कृषि क्षेत्र,0-15-15
प्रसौना ,1,98, कृषि क्षेत्र,0-14-3
प्रसौना ,1,99, कृषि क्षेत्र,0-9-15
प्रसौना ,1,100, कृषि क्षेत्र,0-16-20
प्रसौना ,1,100,आवासीय क्षेत्र,0-0-13
प्रसौना ,1,101, कृषि क्षेत्र,0-16-12
प्रसौना ,1,101,आवासीय क्षेत्र,0-0-20
प्रसौना ,1,102, कृषि क्षेत्र,0-0-10
प्रसौना ,1,102,आवासीय क्षेत्र,0-2-0
प्रसौना ,1,103,आवासीय क्षेत्र,0-2-14
प्रसौना ,1,104, कृषि क्षेत्र,0-6-17
प्रसौना ,1,106, कृषि क्षेत्र,0-7-0
प्रसौना ,1,106,आवासीय क्षेत्र,0-0-11
प्रसौना ,1,200, कृषि क्षेत्र,0-8-19
प्रसौना ,1,201, कृषि क्षेत्र,0-9-20
प्रसौना ,1,202, कृषि क्षेत्र,0-5-14
प्रसौना ,1,202,आवासीय क्षेत्र,0-4-13
प्रसौना ,1,205, कृषि क्षेत्र,0-1-20
प्रसौना ,1,206, कृषि क्षेत्र,0-4-19
प्रसौना ,1,206,आवासीय क्षेत्र,0-1-7
प्रसौना ,1,207, कृषि क्षेत्र,0-4-6
प्रसौना ,1,208, कृषि क्षेत्र,1-12-1
प्रसौना ,1,209, कृषि क्षेत्र,1-0-6
प्रसौना ,1,211, कृषि क्षेत्र,0-4-15
प्रसौना ,1,211,आवासीय क्षेत्र,0-1-4
प्रसौना ,1,212, कृषि क्षेत्र,0-6-11
प्रसौना ,1,215, कृषि क्षेत्र,0-2-11
प्रसौना ,1,215,आवासीय क्षेत्र,0-1-17
प्रसौना ,1,216, कृषि क्षेत्र,0-2-19
प्रसौना ,1,216,आवासीय क्षेत्र,0-1-9
प्रसौना ,1,217,आवासीय क्षेत्र,0-3-18
प्रसौना ,1,218,आवासीय क्षेत्र,0-3-20
प्रसौना ,1,219,आवासीय क्षेत्र,0-2-8
प्रसौना ,1,220, कृषि क्षेत्र,0-0-2
प्रसौना ,1,220,आवासीय क्षेत्र,0-2-9
प्रसौना ,1,221, कृषि क्षेत्र,0-3-17
प्रसौना ,1,222, कृषि क्षेत्र,0-3-4
प्रसौना ,1,223, कृषि क्षेत्र,0-7-0
प्रसौना ,1,224, कृषि क्षेत्र,0-10-10
प्रसौना ,1,225,आवासीय क्षेत्र,0-0-11
प्रसौना ,1,226,आवासीय क्षेत्र,0-0-15
प्रसौना ,1,227, कृषि क्षेत्र,0-3-16
प्रसौना ,1,228, कृषि क्षेत्र,0-7-7
प्रसौना ,1,229, कृषि क्षेत्र,0-0-19
प्रसौना ,1,229,आवासीय क्षेत्र,0-0-10
प्रसौना ,1,230, कृषि क्षेत्र,0-0-4
प्रसौना ,1,230,आवासीय क्षेत्र,0-0-3
प्रसौना ,1,231, कृषि क्षेत्र,0-0-9
प्रसौना ,1,232,आवासीय क्षेत्र,0-0-6
प्रसौना ,1,233,आवासीय क्षेत्र,0-0-7
प्रसौना ,1,234, कृषि क्षेत्र,0-1-10
प्रसौना ,1,235, कृषि क्षेत्र,0-1-10
प्रसौना ,1,236, कृषि क्षेत्र,0-1-10
प्रसौना ,1,267, कृषि क्षेत्र,0-1-19
प्रसौना ,1,267,आवासीय क्षेत्र,0-2-13
